student_id,week_start,avg_grade,absence_hours
292,2024-09-16,90.5,0
292,2024-09-23,77.4,3
292,2024-09-30,84.4,2
292,2024-10-07,78.6,0
292,2024-10-14,100.0,3
292,2024-10-21,91.8,3
292,2024-10-28,87.1,2
292,2024-11-04,77.9,0
292,2024-11-11,90.0,3
292,2024-11-18,94.5,4
292,2024-11-25,80.7,4
292,2024-12-02,93.3,3
292,2024-12-09,100.0,5
292,2024-12-16,92.9,3
293,2024-09-02,38.7,27
293,2024-09-09,24.0,29
293,2024-09-16,20.3,29
293,2024-09-23,27.0,27
293,2024-09-30,24.6,31
293,2024-10-07,23.6,30
293,2024-10-14,24.2,30
293,2024-10-21,17.5,31
293,2024-10-28,10.4,29
293,2024-11-04,12.0,32
293,2024-11-11,17.2,31
293,2024-11-18,20.1,32
293,2024-11-25,10.8,30
293,2024-12-02,5.2,30
293,2024-12-09,11.4,31
293,2024-12-16,4.9,33
294,2024-09-02,94.4,4
294,2024-09-09,85.7,5
294,2024-09-16,70.1,5
294,2024-09-23,91.8,3
294,2024-09-30,79.2,2
294,2024-10-07,91.3,4
294,2024-10-14,91.9,1
294,2024-10-21,79.2,3
294,2024-10-28,92.9,3
294,2024-11-04,98.7,3
294,2024-11-11,86.9,3
294,2024-11-18,96.8,0
294,2024-11-25,78.2,2
294,2024-12-02,100.0,2
294,2024-12-09,86.3,3
294,2024-12-16,95.2,3
295,2024-09-02,69.3,13
295,2024-09-09,53.6,17
295,2024-09-16,59.5,13
295,2024-09-23,48.6,14
295,2024-09-30,58.9,16
295,2024-10-07,56.0,16
295,2024-10-14,54.8,17
295,2024-10-21,78.4,15
295,2024-10-28,61.6,16
295,2024-11-04,58.6,16
295,2024-11-11,61.0,15
295,2024-11-18,67.4,16
295,2024-11-25,53.5,19
295,2024-12-02,55.4,16
295,2024-12-09,57.5,16
295,2024-12-16,59.4,15
296,2024-09-02,74.8,6
296,2024-09-09,59.6,11
296,2024-09-16,60.0,5
296,2024-09-23,60.1,11
296,2024-09-30,55.7,7
296,2024-10-07,58.3,8
296,2024-10-14,66.5,8
296,2024-10-21,84.8,7
296,2024-10-28,69.2,9
296,2024-11-04,62.2,9
296,2024-11-11,66.8,9
296,2024-11-18,69.1,5
296,2024-11-25,80.4,11
296,2024-12-02,68.6,7
296,2024-12-09,82.0,11
296,2024-12-16,68.6,8
297,2024-09-02,69.4,6
297,2024-09-09,67.7,11
297,2024-09-16,68.7,7
297,2024-09-23,74.0,7
297,2024-09-30,69.5,6
297,2024-10-07,61.7,9
297,2024-10-14,70.9,7
297,2024-10-21,71.0,7
297,2024-10-28,63.7,10
297,2024-11-04,76.3,8
297,2024-11-11,71.2,8
297,2024-11-18,73.9,7
297,2024-11-25,76.9,9
297,2024-12-02,67.9,8
297,2024-12-09,76.7,8
297,2024-12-16,64.4,8
298,2024-09-02,66.2,12
298,2024-09-09,56.9,16
298,2024-09-16,58.1,15
298,2024-09-23,67.9,16
298,2024-09-30,55.4,15
298,2024-10-07,65.8,16
298,2024-10-14,57.6,15
298,2024-10-21,60.2,17
298,2024-10-28,66.3,16
298,2024-11-04,48.8,15
298,2024-11-11,55.4,18
298,2024-11-18,55.0,17
298,2024-11-25,52.1,15
298,2024-12-02,60.2,18
298,2024-12-09,54.4,12
298,2024-12-16,43.3,16
299,2024-09-02,58.2,7
299,2024-09-09,70.1,5
299,2024-09-16,67.0,7
299,2024-09-23,58.0,7
299,2024-09-30,61.4,9
299,2024-10-07,79.6,8
299,2024-10-14,65.2,8
299,2024-10-21,61.1,6
299,2024-10-28,56.8,6
299,2024-11-04,83.1,7
299,2024-11-11,46.5,7
299,2024-11-18,57.3,8
299,2024-11-25,69.6,8
299,2024-12-02,69.7,8
299,2024-12-09,58.4,8
299,2024-12-16,78.2,11
300,2024-09-02,84.1,3
300,2024-09-09,90.1,5
300,2024-09-16,82.3,4
300,2024-09-23,79.7,3
300,2024-09-30,94.1,1
300,2024-10-07,82.3,4
300,2024-10-14,91.5,4
300,2024-10-21,93.4,2
300,2024-10-28,100.0,3
300,2024-11-04,62.4,2
300,2024-11-11,83.2,4
300,2024-11-18,83.4,4
300,2024-11-25,91.6,1
300,2024-12-02,86.1,1
300,2024-12-09,88.8,1
300,2024-12-16,88.0,2
